Timestamp,consumption,generation,net_balance,L_flex_up,L_flex_down,imb,S,D,net_balance_updated,S_updated,D_updated,delta_net_balance,delta_S,delta_D,pDAM,pIDM,pAUp,pADown,pBMUp,pBMDown
2025-07-02 16:00:00,7.215087339810379,3.6640416151039386,-3.551045724706441,0.721508733981038,0.6493578605829341,0.44892634047984287,0.0,3.551045724706441,-4.7466536405320126,0.0,4.7466536405320126,-1.1956079158255717,0.0,1.1956079158255717,87.00399999999999,89.176,0.0,-834.5260000000001,-834.5260000000001,-834.5260000000001
2025-07-02 16:15:00,7.270180853797649,3.3117412165502014,-3.958439637247448,0.727018085379765,0.6543162768417885,0.4408957535492757,0.0,3.958439637247448,-4.975350368747241,0.0,4.975350368747241,-1.0169107314997934,0.0,1.0169107314997934,87.00399999999999,89.176,0.0,-318.634,-318.634,-318.634
2025-07-02 16:30:00,7.32527436778492,2.9594408179964646,-4.365833549788455,0.7325274367784921,0.6592746931006428,0.43286516661870844,0.0,4.365833549788455,-5.204047096962471,0.0,5.204047096962471,-0.8382135471740151,0.0,0.8382135471740151,87.00399999999999,89.176,109.824,10.709999999999999,10.709999999999999,10.709999999999999
2025-07-02 16:45:00,7.380367881772191,2.607140419442728,-4.773227462329463,0.7380367881772192,0.6642331093594971,0.4248345796881412,0.0,4.773227462329463,-5.4327438251777,0.0,5.4327438251777,-0.6595163628482368,0.0,0.6595163628482368,87.00399999999999,89.176,0.0,-374.402,-374.402,-374.402
2025-07-02 17:00:00,7.435461395759461,2.2548400208889907,-5.18062137487047,0.7435461395759462,0.6691915256183515,0.416803992757574,0.0,5.18062137487047,-5.661440553392929,0.0,5.661440553392929,-0.4808191785224585,0.0,0.4808191785224585,116.94800000000001,99.31,0.0,-696.404,-696.404,-696.404
2025-07-02 17:15:00,7.468305229912682,2.189361063384304,-5.278944166528378,0.7468305229912683,0.6721474706921413,0.4209605286066971,0.0,5.278944166528378,-5.752859193238326,0.0,5.752859193238326,-0.4739150267099477,0.0,0.4739150267099477,116.94800000000001,99.31,0.0,24.288,24.288,24.288
2025-07-02 17:30:00,7.501149064065903,2.123882105879617,-5.377266958186286,0.7501149064065904,0.6751034157659312,0.4251170644558201,0.0,5.377266958186286,-5.844277833083723,0.0,5.844277833083723,-0.46701087489743687,0.0,0.46701087489743687,116.94800000000001,99.31,0.0,8.290000000000001,8.290000000000001,8.290000000000001
2025-07-02 17:45:00,7.533992898219124,2.0584031483749303,-5.475589749844194,0.7533992898219125,0.6780593608397212,0.42927360030494316,0.0,5.475589749844194,-5.93569647292912,0.0,5.93569647292912,-0.46010672308492606,0.0,0.46010672308492606,116.94800000000001,99.31,138.16,65.15,65.15,65.15
2025-07-02 18:00:00,7.566836732372345,1.9929241908702435,-5.573912541502102,0.7566836732372346,0.681015305913511,0.4334301361540662,0.0,5.573912541502102,-6.027115112774517,0.0,6.027115112774517,-0.45320257127241526,0.0,0.45320257127241526,175.916,161.262,0.0,-462.26800000000003,-462.26800000000003,-462.26800000000003
2025-07-02 18:15:00,7.529713794704605,1.914189392736702,-5.615524401967903,0.7529713794704607,0.6776742415234144,0.4384980328031757,0.0,5.615524401967903,-6.035311195592166,0.0,6.035311195592166,-0.4197867936242621,0.0,0.4197867936242621,175.916,161.262,128.268,50.896,50.896,50.896
